code_etablissement;libelle_caisse_de_rattachement;code_agence;nom_agence;particularite_agence;adresse1;adresse2;libelle_commune;code_postal;code_commune;code_departement;X_lambert_2;Y_lambert_2;ouverture_lundi_matin;ouverture_mardi_matin;ouverture_mercredi_matin;ouverture_jeudi_matin;ouverture_vendredi_matin;ouverture_samedi_matin;ouverture_dimanche_matin;ouverture2_lundi_matin;ouverture2_mardi_matin;ouverture2_mercredi_matin;ouverture2_jeudi_matin;ouverture2_vendredi_matin;ouverture2_samedi_matin;ouverture2_dimanche_matin;fermeture_lundi_matin;fermeture_mardi_matin;fermeture_mercredi_matin;fermeture_jeudi_matin;fermeture_vendredi_matin;fermeture_samedi_matin;fermeture_dimanche_matin;fermeture2_lundi_matin;fermeture2_mardi_matin;fermeture2_mercredi_matin;fermeture2_jeudi_matin;fermeture2_vendredi_matin;fermeture2_samedi_matin;fermeture2_dimanche_matin;ouverture_lundi_apres_midi;ouverture_mardi_apres_midi;ouverture_mercredi_apres_midi;ouverture_jeudi_apres_midi;ouverture_vendredi_apres_midi;ouverture_samedi_apres_midi;ouverture_dimanche_apres_midi;ouverture2_lundi_apres_midi;ouverture2_mardi_apres_midi;ouverture2_mercredi_apres_midi;ouverture2_jeudi_apres_midi;ouverture2_vendredi_apres_midi;ouverture2_samedi_apres_midi;ouverture2_dimanche_apres_midi;fermeture_lundi_apres_midi;fermeture_mardi_apres_midi;fermeture_mercredi_apres_midi;fermeture_jeudi_apres_midi;fermeture_vendredi_apres_midi;fermeture_samedi_apres_midi;fermeture_dimanche_apres_midi;fermeture2_lundi_apres_midi;fermeture2_mardi_apres_midi;fermeture2_mercredi_apres_midi;fermeture2_jeudi_apres_midi;fermeture2_vendredi_apres_midi;fermeture2_samedi_apres_midi;fermeture2_dimanche_apres_midi;COMMENTAIRE;point_geographique
11315;PROVENCE ALPES CORSE REUNION;000329;L'ARGENTIERE LA BESSEE;Multi-MARCHES;7 AVENUE CHARLES DE GAULLE;;L ARGENTIERE LA BESSEE;05120;05006;05;934013.0;1985557.0;0000;0820;0820;0820;0820;0820;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1200;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1330;*1330;*1430;*1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1700;*1700;*1700;*1700;0000;0000;0000;0000;0000;0000;0000;0000;0000;APRES-MIDI UNIQUEMENT SUR RDV;44.794036, 6.559342
11315;PROVENCE ALPES CORSE REUNION;000344;LE THOR;Multi-MARCHES;COURS GAMBETTA;;LE THOR;84250;84132;84;813602.0;1884331.0;0000;0820;0820;0820;0820;0820;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1200;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1330;*1330;1430;*1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1700;*1700;1700;*1700;0000;0000;0000;0000;0000;0000;0000;0000;0000;APRES-MIDI UNIQUEMENT SUR RDV;43.927685, 4.99299
11315;PROVENCE ALPES CORSE REUNION;000391;CADENET;Multi-MARCHES;179 ROUTE CEUX DE DIEN BIEN PHU;ZA LES MEILLERES;CADENET;84160;84026;84;844779.0;1863250.0;0000;0820;0820;0820;0820;0820;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1200;0000;0000;0000;0000;0000;0000;0000;0000;0000;1330;1330;1430;1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1700;1700;1700;1700;0000;0000;0000;0000;0000;0000;0000;0000;0000;;43.72872, 5.370891
11315;PROVENCE ALPES CORSE REUNION;000404;LA PROVIDENCE;Multi-MARCHES;34 BOULEVARD DE LA PROVIDENCE;;SAINT DENIS;97400;;;6173508.0;-2379462.0;0000;0815;0815;0815;0815;0815;0000;0000;0000;0000;0000;0000;0000;0000;0000;1215;1215;1215;1215;1225;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1330;*1330;*1430;*1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1700;*1700;*1700;*1700;0000;0000;0000;0000;0000;0000;0000;0000;0000;APRES-MIDI UNIQUEMENT SUR RDV;-20.895719, 55.457561
11315;PROVENCE ALPES CORSE REUNION;000408;RIVIERE DES PLUIES;Multi-MARCHES;117, RUE ROGER PAYET;;SAINTE MARIE;97438;;;6179330.0;-2381112.0;0000;0815;0815;0815;0815;0815;0000;0000;0000;0000;0000;0000;0000;0000;0000;1215;1215;1215;1215;1225;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1330;*1330;*1430;*1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1700;*1700;*1700;*1700;0000;0000;0000;0000;0000;0000;0000;0000;0000;APRES-MIDI UNIQUEMENT SUR RDV;-20.915075, 55.510226
11315;PROVENCE ALPES CORSE REUNION;000410;SAINT ANDRE ANDROPOLIS;Multi-MARCHES;100 CHEMIN LEFAGUYES;;SAINT ANDRE;97440;;;55659461.0;-20962772.0;0000;0815;0815;0815;0815;0815;0000;0000;0000;0000;0000;0000;0000;0000;0000;1215;1215;1215;1215;1225;0000;0000;0000;0000;0000;0000;0000;0000;0000;1330;1330;1430;1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1700;1700;1700;1700;0000;0000;0000;0000;0000;0000;0000;0000;0000;;-20.963039, 55.659506
11315;PROVENCE ALPES CORSE REUNION;000449;LA TIMONE;Multi-MARCHES;22 BOULEVARD JEAN MOULIN;;MARSEILLE;13005;13205;13;848953.0;1814681.0;0000;0820;0820;0820;0820;0820;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1200;0000;0000;0000;0000;0000;0000;0000;0000;0000;1330;1330;1430;1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1700;1700;1700;1700;0000;0000;0000;0000;0000;0000;0000;0000;0000;;43.289986, 5.40042
11315;PROVENCE ALPES CORSE REUNION;000469;TROIS MARES;Multi-MARCHES;60 RUE CHARLES BAUDELAIRE;TROIS MARES;LE TAMPON;97430;;;6178534.0;-2422760.0;0815;0815;0815;0815;0815;0000;0000;0000;0000;0000;0000;0000;0000;0000;1215;1215;1215;1215;1215;0000;0000;0000;0000;0000;0000;0000;0000;0000;1330;*1330;*1330;*1430;*1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;1615;*1615;*1615;*1630;*1615;0000;0000;0000;0000;0000;0000;0000;0000;0000;APRES-MIDI UNIQUEMENT SUR RDV;-21.259257, 55.502934
11315;PROVENCE ALPES CORSE REUNION;000470;SAINT LOUIS;Multi-MARCHES;145 AVENUE DR RAYMOND VERGES;;SAINT LOUIS;97450;;;6168261.0;-2426299.0;0815;0815;0815;0815;0815;0000;0000;0000;0000;0000;0000;0000;0000;0000;1215;1215;1215;1215;1215;0000;0000;0000;0000;0000;0000;0000;0000;0000;1330;1330;1330;1430;1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;1615;1615;1615;1630;1615;0000;0000;0000;0000;0000;0000;0000;0000;0000;;-21.288207, 55.410571
11315;PROVENCE ALPES CORSE REUNION;000483;BORGO;Multi-MARCHES;LIEU DIT MORMORANA;;BORGO;20290;2B042;2B;1184313.0;1753893.0;0000;0900;0900;0900;0900;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1245;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1400;*1400;*1500;*1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;APRES-MIDI UNIQUEMENT SUR RDV;42.549468, 9.43713
11315;PROVENCE ALPES CORSE REUNION;000510;SAINTE CLOTILDE;Multi-MARCHES;3D AVENUE LECONTE DE LISLE;;SAINTE CLOTILDE;97490;;97;55478579.0;-2089124.0;0000;0815;0815;0815;0815;0815;0000;0000;0000;0000;0000;0000;0000;0000;0000;1215;1215;1215;1215;1225;0000;0000;0000;0000;0000;0000;0000;0000;0000;1330;1330;1430;1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1700;1700;1700;1700;0000;0000;0000;0000;0000;0000;0000;0000;0000;;-20.891126, 55.4807
11315;PROVENCE ALPES CORSE REUNION;000572;AIX PASTEUR;Multi-MARCHES;21 BLD JEAN JAURES;;AIX-EN-PROVENCE;13100;13001;13;851649.0;1841711.0;0000;0820;0820;0820;0820;0820;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1200;0000;0000;0000;0000;0000;0000;0000;0000;0000;1330;1330;1430;1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1700;1700;1700;1700;0000;0000;0000;0000;0000;0000;0000;0000;0000;;43.532611, 5.44601
11315;PROVENCE ALPES CORSE REUNION;000637;BEAUSEJOUR;Multi-MARCHES;170 AVENUE DU BEAU PAYS;;SAINTE-MARIE;97438;;;6181346.0;-2382436.0;0000;0815;0815;0815;0815;0815;0000;0000;0000;0000;0000;0000;0000;0000;0000;1215;1215;1215;1215;1225;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1330;*1330;*1430;*1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1700;*1700;*1700;*1700;0000;0000;0000;0000;0000;0000;0000;0000;0000;APRES-MIDI UNIQUEMENT SUR RDV;-20.921254, 55.528891
11315;PROVENCE ALPES CORSE REUNION;000694;CENTRE D'AFFAIRES SPM;Multi-MARCHES;24, RUE DU 11 NOVEMBRE;;SAINT-PIERRE ET MIQUELON;97500;;;;;0830;0830;0830;0830;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1200;0000;0000;0000;0000;0000;0000;0000;0000;0000;1330;1330;1330;1330;1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;1700;1700;1700;1700;1700;0000;0000;0000;0000;0000;0000;0000;0000;0000;;46.777024, -56.176643
11315;PROVENCE ALPES CORSE REUNION;000706;BASTIA TOGA;Multi-MARCHES;CENTRE COMMERCIAL PORT TOGA;;BASTIA;20200;2B033;2B;1183621.0;1771408.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1330;*1330;*1430;*1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;APRES-MIDI UNIQUEMENT SUR RDV;42.709789, 9.449609
11315;PROVENCE ALPES CORSE REUNION;000708;VIEUX PORT CANEBIERE;Multi-MARCHES;26 LA CANEBIERE;;MARSEILLE;13001;13201;13;847066.0;1815183.0;0000;0820;0820;0820;0820;0820;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1200;0000;0000;0000;0000;0000;0000;0000;0000;0000;1330;1330;1430;1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1700;1700;1700;1700;0000;0000;0000;0000;0000;0000;0000;0000;0000;;43.295917, 5.376797
11315;PROVENCE ALPES CORSE REUNION;000723;COLIN;Multi-MARCHES;IMMEUBLE BIENVENUE;ZAC DE COLIN;PETIT-BOURG;97170;;;-648902.0;1791911.0;0000;0800;0800;0800;0800;0800;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1240;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1330;*1330;*1430;*1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1645;*1645;*1645;*1645;0000;0000;0000;0000;0000;0000;0000;0000;0000;APRES-MIDI UNIQUEMENT SUR RDV;
11315;PROVENCE ALPES CORSE REUNION;000750;BORELY;Multi-MARCHES;PLACE BONNEFON;;MARSEILLE;13008;13208;13;847712.0;1810570.0;0000;0900;0900;0900;0900;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1245;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1500;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;;43.254224, 5.381895
11315;PROVENCE ALPES CORSE REUNION;000753;LE MOULE BAIE SIDE;Multi-MARCHES;CENTRE COMMERCIAL BAIE SIDE;LA BAIE;LE MOULE;97160;;;-6831870.0;1843758.0;0000;0730;0730;0730;0730;0730;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1210;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1330;*1330;*1430;*1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1615;*1615;*1615;*1615;0000;0000;0000;0000;0000;0000;0000;0000;0000;APRES-MIDI UNIQUEMENT SUR RDV;
11315;PROVENCE ALPES CORSE REUNION;000757;MARIGOT;Multi-MARCHES;RUE DE LA REPUBLIQUE;;SAINT MARTIN;97150;;;-6825916.0;1799510.0;0000;0730;0730;0730;0730;0730;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1210;0000;0000;0000;0000;0000;0000;0000;0000;0000;1330;1330;1430;1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1615;1615;1615;1615;0000;0000;0000;0000;0000;0000;0000;0000;0000;;
11315;PROVENCE ALPES CORSE REUNION;000760;LA CIOTAT MARINA;Multi-MARCHES;3 AVENUE EMILE SELLON;;LA CIOTAT;13600;13028;13;867064.0;1804342.0;0000;0820;0820;0820;0820;0820;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1200;0000;0000;0000;0000;0000;0000;0000;0000;0000;1330;1330;1430;1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1700;1700;1700;1700;0000;0000;0000;0000;0000;0000;0000;0000;0000;;43.191733, 5.616158
11315;PROVENCE ALPES CORSE REUNION;000771;CANTON VERT;Multi-MARCHES;AVENUE DU CANTON VERT;ESPACE MELVILLE;ALLAUCH;13190;13002;13;854749.0;1820385.0;0000;0900;0900;0900;0900;0900;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1245;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1500;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;;43.341542, 5.471914
11315;PROVENCE ALPES CORSE REUNION;000817;ESPACE PERSONNES PROTEGEES;Particuliers;202 AVENUE DES CHARTREUX;;MARSEILLE;13004;13204;13;848980.0;1816961.0;0000;0820;0820;0820;0820;0820;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1200;0000;0000;0000;0000;0000;0000;0000;0000;0000;1330;1330;1430;1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1700;1700;1700;1700;0000;0000;0000;0000;0000;0000;0000;0000;0000;;43.311406, 5.401271
11315;PROVENCE ALPES CORSE REUNION;000900;DUCOS;Multi-MARCHES;CENTRE CIAL DE L'HEXAGONE;;DUCOS;97224;;;-6789468.0;1640160.0;0730;0730;0730;0730;0730;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1240;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1400;*1400;0000;*1500;*1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1600;*1600;0000;*1600;*1600;0000;0000;0000;0000;0000;0000;0000;0000;0000;APRES-MIDI UNIQUEMENT SUR RDV;
11315;PROVENCE ALPES CORSE REUNION;000909;CALEBASSIER;Multi-MARCHES;ZAC DE CALEBASSIER;7-8 VOIE BERTHELOT;BASSE-TERRE;97100;;;635230.0;1769970.0;0730;0730;0730;0730;0730;0000;0000;0000;0000;0000;0000;0000;0000;0000;1330;1330;1310;1330;1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1330;1330;0000;1330;1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1555;1555;0000;1455;1455;0000;0000;0000;0000;0000;0000;0000;0000;0000;;16.002682, -61.738064
11315;PROVENCE ALPES CORSE REUNION;000911;GRAND CAMP;Multi-MARCHES;20 LOTISSEMENT PLAZZA LA ROCADE;GRAND CAMP LA ROCADE;ABYMES;97142;;97;-6846616.0;1835630.0;0730;0730;0730;0730;0730;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1210;1230;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;1330;1330;0000;1430;1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;1615;1615;0000;1615;1615;0000;0000;0000;0000;0000;0000;0000;0000;0000;;
11315;PROVENCE ALPES CORSE REUNION;000913;CHANZY;Multi-MARCHES;20 LOTISSEMENT PLAZZA;GRAND-CAMP LA ROCADE;LES ABYMES;97142;;97;-6846616.0;1835630.0;0730;0730;0730;0730;0730;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1210;1230;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;1330;1330;0000;1430;1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;1615;1615;0000;1615;1615;0000;0000;0000;0000;0000;0000;0000;0000;0000;;
11315;PROVENCE ALPES CORSE REUNION;000921;CAPESTERRE BELLE EAU;Multi-MARCHES;22 RUE AMEDEE FENGAROL;;CAPESTERRE BELLE EAU;97130;;97;-6853122.0;1809933.0;0000;0730;0730;0730;0730;0730;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1210;0000;0000;0000;0000;0000;0000;0000;0000;0000;1330;1330;1430;1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1615;1615;1615;1615;0000;0000;0000;0000;0000;0000;0000;0000;0000;;16.045957, -61.561717
11315;PROVENCE ALPES CORSE REUNION;000926;LA GALLERIA;Multi-MARCHES;CENTRE COMMERCIAL LA GALLERIA;ACAJOU;LE LAMENTIN;97232;;;-6790759.0;1644772.0;0000;0800;0800;0800;0800;0800;0000;0000;0000;0000;0000;0000;0000;0000;0000;1235;1235;1235;1235;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1330;*1330;*1430;*1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1635;*1635;*1635;*1635;0000;0000;0000;0000;0000;0000;0000;0000;0000;APRES-MIDI UNIQUEMENT SUR RDV;14.619393, -61.020694
11315;PROVENCE ALPES CORSE REUNION;000953;LE LAMENTIN;Multi-MARCHES;ANGLE R. ABATTOIR/R.DU GUE TAFIA;;LE LAMENTIN;97232;;97;-6790863.0;1645081.0;0730;0730;0730;0730;0730;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1240;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;0000;1500;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;1600;1600;0000;1600;1600;0000;0000;0000;0000;0000;0000;0000;0000;0000;;14.616616, -61.002373
11315;PROVENCE ALPES CORSE REUNION;000955;RIVIERE SALEE;Multi-MARCHES;ZAC DE L ESPERANCE;;RIVIERE SALEE;97215;;97;-6788432.0;1634956.0;0000;0730;0730;0730;0730;0730;0000;0000;0000;0000;0000;0000;0000;0000;0000;1235;1235;1235;1235;1220;0000;0000;0000;0000;0000;0000;0000;0000;0000;1330;1330;1430;1330;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1600;1600;1600;1600;0000;0000;0000;0000;0000;0000;0000;0000;0000;;14.525572, -60.981389
11425;NORMANDIE;014284;CAEN VAUCELLES;Multi-MARCHES;43 RUE DE FALAISE;;CAEN;14000;14118;14;403705.0;2467340.0;0000;0900;0900;0900;0900;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1445;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;;49.173477, -0.353959
11425;NORMANDIE;014289;COLOMBELLES;Particuliers;5 PLACE DE L'HOTEL DE VILLE;;COLOMBELLES;14460;14167;14;407975.0;2470646.0;0000;0900;0900;0900;0900;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1445;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;;49.204544, -0.305715
11425;NORMANDIE;014290;CAEN COTE DE NACRE;Multi-MARCHES;43 AVENUE COTE DE NACRE;IMMEUBLE PIRICENTRE II;CAEN;14000;14118;14;403310.0;2470321.0;0000;0900;0900;0900;0900;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1445;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;;49.200311, -0.361073
11425;NORMANDIE;014295;DOUVRES LA DELIVRANDE;Particuliers;11 PLACE GEORGES LESAGE;;DOUVRES LA DELIVRANDE;14440;14228;14;402758.0;2481299.0;0000;0900;0900;0900;0900;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1445;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;;49.298748, -0.37363
11425;NORMANDIE;014300;TROARN;Multi-MARCHES;48 RUE DE ROUEN;TROARN;SALINE;14670;14712;14;416288.0;2467889.0;0000;0900;0900;0900;0900;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1445;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;;49.182458, -0.182033
11425;NORMANDIE;014313;PONT L'EVEQUE;Particuliers;27 RUE SAINT-MICHEL;;PONT L'EVEQUE;14130;14514;14;443364.0;2478625.0;0000;0900;0900;0900;0900;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1445;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;;49.286114, 0.185101
11425;NORMANDIE;014314;DEAUVILLE;Multi-MARCHES;11 PLACE MORNY;;DEAUVILLE;14800;14220;14;435851.0;2487275.0;0000;0900;0900;0900;0900;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1445;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;;49.359388, 0.07736
11425;NORMANDIE;014315;DIVES SUR MER;Multi-MARCHES;55-57 RUE DU GENERAL DE GAULLE;;DIVES SUR MER;14160;14225;14;422327.0;2479149.0;0000;0900;0900;0900;0900;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1445;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;;49.285376, -0.102936
11425;NORMANDIE;014316;TROUVILLE SUR MER;Particuliers;26 BOULEVARD FERNAND MOUREAUX;;TROUVILLE SUR MER;14360;14715;14;436377.0;2487319.0;0000;0900;0900;0900;0900;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1445;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;;49.362503, 0.085709
11425;NORMANDIE;014320;THURY HARCOURT;Particuliers;14 PLACE SAINT-SAUVEUR;THURY HARCOURT;LE HOM;14220;14689;14;393970.0;2446886.0;0000;0900;0900;0900;0900;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1445;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;;48.986176, -0.477238
11425;NORMANDIE;014331;BARNEVILLE;Particuliers;PLACE DE L'EGLISE;;BARNEVILLE;50270;50031;50;302975.0;2494798.0;0000;*0900;*0900;*0900;*0900;*0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1230;*1230;*1230;*1230;*1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1445;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;;49.38108, -1.752086
11425;NORMANDIE;014336;OCTEVILLE;Multi-MARCHES;RUE BECQUEREL;OCTEVILLE;CHERBOURG EN COTENTIN;50130;50129;50;312570.0;2521846.0;0000;0900;0900;0900;0900;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1445;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;;49.628125, -1.638953
11425;NORMANDIE;014337;LA GLACERIE;Particuliers;RESIDENCE MONTMARTRE;LA GLACERIE;CHERBOURG EN COTENTIN;50470;50203;50;314820.0;2520474.0;0000;0900;0900;0900;0900;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1445;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;;49.616629, -1.606631
11425;NORMANDIE;014338;LES PIEUX;Particuliers;62 RUE CENTRALE;;LES PIEUX;50340;50402;50;299779.0;2509828.0;0000;0900;0900;0900;0900;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1230;1230;1230;1230;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1445;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;;49.515082, -1.80584
11425;NORMANDIE;014344;ST PIERRE EGLISE;Particuliers;20 RUE DU CALVAIRE;;SAINT PIERRE EGLISE;50330;50539;50;330357.0;2525300.0;0000;*0900;*0900;*0900;*0900;*0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1230;*1230;*1230;*1230;*1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1445;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;;49.667811, -1.405773
